ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
2015-04-26T22:16:53Z,resi_maresi,Windows 8 (6.2.9200; x64),368160,AT,80.121.88.58,unknown,Hollywood,Tobias Jesso Jr.,Hollywood,spotify:track:6sHdBYQ8xiZ8p4eRuMqKoq,,,,clickrow,trackdone,False,0.0,False,0,False;;;;
2015-04-27T19:53:29Z,resi_maresi,Windows 8 (6.2.9200;" x64),198333,AT,91.114.174.170,unknown,I'm Just A Kid,Simple Plan,""No Pads, No Helmets...Just Balls"",spotify:track:1hIupFeRu3nmMcjbjxPnMc,,,,trackdone,trackdone,False,0.0,False,0,False";;;;
2015-04-27T20:34:45Z,resi_maresi,Windows 8 (6.2.9200; x64),205240,AT,91.114.174.170,unknown,Skyway Avenue,We The Kings,We the Kings,spotify:track:6FQHojXZvVoEmReaBcVf8c,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
2015-05-11T20:55:02Z,resi_maresi,Windows 8 (6.2.9200; x64),456597,AT,213.240.105.222,unknown,Orange Ocean (Loscil Remix),Kodomo,Orange Ocean (Remixes EP),spotify:track:3biIFGPD3iKAhZxtsKxJok,,,,trackdone,clickrow,False,1.0,False,0,False;;;;
2015-07-05T09:04:16Z,resi_maresi,Windows 8 (6.2.9200;" x64),204245,AT,212.197.142.214,unknown,Six Feet Under The Stars (Acoustic),All Time Low,""So Wrong, It's Right (Deluxe Version)"",spotify:track:32zTrU13WFPoWoPv0wKuXM,,,,clickrow,trackdone,False,0.0,False,0,False";;;;
2015-07-12T15:20:14Z,resi_maresi,Windows 8 (6.2.9200; x64),207229,AT,194.118.9.64,unknown,,,,,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
"2015-07-23T07:21:42Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",201473,AT,194.112.182.218,unknown,Late Nights in My Car,Real Friends,Put Yourself Back Together,spotify:track:2bXGRGKziIwa0msWlMoZ7w,,,,clickrow,trackdone,False,0.0,False,0,False";;;;;
2015-07-27T12:10:59Z,resi_maresi,Windows 8 (6.2.9200; x64),3668,AT,62.46.158.117,unknown,Dead,Real Friends,Put Yourself Back Together,spotify:track:72zKrhFZSG1Vmf82CqhEHu,,,,trackdone,endplay,False,1.0,False,0,False;;;;
2015-07-28T08:46:55Z,resi_maresi,Windows 8 (6.2.9200; x64),370246,AT,194.118.11.50,unknown,,,,,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
2015-08-12T18:48:37Z,resi_maresi,Windows 8 (6.2.9200; x64),73653,AT,93.82.159.183,unknown,Crazy,Daniela Andrade,Crazy,spotify:track:47jgSvqlKwGyBLPnMfeEZN,,,,trackdone,fwdbtn,True,1.0,False,0,False;;;;
2015-08-12T19:11:29Z,resi_maresi,Windows 8 (6.2.9200; x64),2414,AT,93.82.159.183,unknown,A Thousand Miles (Live Acoustic),Vanessa Carlton,Hear the Bells,spotify:track:764OvL967cclmgvoqMHvXK,,,,fwdbtn,fwdbtn,True,1.0,False,0,False;;;;
2015-08-20T05:27:07Z,resi_maresi,Windows 8 (6.2.9200; x64),211532,AT,80.121.12.241,unknown,Implicit Demand For Proof,Twenty One Pilots,Twenty One Pilots,spotify:track:3UaFnnUo80mv431WHEzaj9,,,,appload,unknown,False,1.0,False,0,False;;;;
2015-08-23T19:43:43Z,resi_maresi,Windows 8 (6.2.9200; x64),31848,AT,91.114.173.187,unknown,Stained Glass Eyes and Colorful Tears,Pierce The Veil,Collide With The Sky,spotify:track:6lZQenjWAcXLtprgOh2xri,,,,clickrow,unknown,False,1.0,False,0,False;;;;
2015-09-07T21:07:21Z,resi_maresi,Windows 8 (6.2.9200; x64),227871,AT,62.46.153.193,unknown,WILD,Troye Sivan,WILD,spotify:track:5ajEdjV7VfH15GqSL8tSus,,,,clickrow,trackdone,False,0.0,False,0,False;;;;
2015-09-14T13:29:13Z,resi_maresi,Windows 8 (6.2.9200; x64),2304,AT,91.113.71.34,unknown,,,,,,,,appload,endplay,True,1.0,False,0,False;;;;
2015-09-14T14:38:27Z,resi_maresi,Windows 8 (6.2.9200; x64),300078,AT,91.113.71.34,unknown,Wasting Away,Tonight Alive,All Shapes & Disguises,spotify:track:1LMcMOoAxJ7Pa9FO2Ke5ym,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-09-14T20:20:45Z,resi_maresi,Windows 8 (6.2.9200; x64),274704,AT,91.113.71.34,unknown,Fool for Love,Lord Huron,Fool for Love,spotify:track:7Gk1D8iiJf0Pr6ZaH2aond,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-09-15T15:15:17Z,resi_maresi,Windows 8 (6.2.9200; x64),1021,AT,91.114.170.81,unknown,When My Time Comes,Dawes,North Hills,spotify:track:0kzfqqvipRSBQchrB3xX8D,,,,appload,endplay,True,1.0,False,0,False;;;;
2015-09-24T18:53:37Z,resi_maresi,Windows 10 (10.0.10240; x64),257453,AT,194.118.8.213,unknown,There Can Be Only One,Cass McCombs,Big Wheel and Others,spotify:track:3q7wRk5UWxAMiXbHkV2qSe,,,,fwdbtn,trackdone,True,0.0,False,0,False;;;;
2015-09-24T18:57:21Z,resi_maresi,Windows 10 (10.0.10240; x64),223440,AT,194.118.8.213,unknown,Mr. Rodriguez,Rayland Baxter,Mr. Rodriguez,spotify:track:0eVHzf5XTt7c2vYAoIWByj,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-09-24T19:00:28Z,resi_maresi,Windows 10 (10.0.10240; x64),186521,AT,194.118.8.213,unknown,I Was Low,Luke Sital-Singh,The Breakneck Speed Of Tomorrow,spotify:track:3J92NtrGfvUCA7MG0fiWaq,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2015-10-01T19:08:44Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",61355,AT,88.117.121.58,unknown,""Love Me Like You Do - From """"Fifty Shades Of Grey"""""",Ellie Goulding,Love Me Like You Do,spotify:track:7y2YUIyCuVhBidENVT0068,,,,clickrow,endplay,False,1.0,False,0,False";;;;;
2015-10-04T15:27:05Z,resi_maresi,Windows 10 (10.0.10240; x64),228858,AT,91.114.170.243,unknown,,,,,,,,appload,trackdone,True,0.0,False,0,False;;;;
2015-10-05T14:52:01Z,resi_maresi,Windows 10 (10.0.10240; x64),220573,AT,91.113.66.214,unknown,My Friends Over You,New Found Glory,Drive Thru Records Greatest Hits,spotify:track:2ii6gvcUnQL2MDMoP7gi9F,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2015-10-06T19:38:22Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",209118,AT,212.197.143.26,unknown,In My Life,Jake Shimabukuro,My Life,spotify:track:6xetFi399audH6OFTpaQU5,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-10-06T20:06:15Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",148553,AT,212.197.143.26,unknown,Beauty of Discipline,Gareth Pearson,Urban Echoes Vol. 1,spotify:track:519POQZ8qXwhqtKzAu1Exp,,,,appload,trackdone,True,0.0,False,0,False";;;;;
"2015-10-06T20:10:11Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",235653,AT,212.197.143.26,unknown,Movement I - Awakening,Maneli Jamal,The Lamaj Movement,spotify:track:63y9PsKjVQWxvx4yZ4QMdL,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
2015-10-12T17:15:19Z,resi_maresi,Windows 10 (10.0.10240; x64),267598,AT,62.47.211.6,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2015-10-15T16:56:00Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",182704,AT,62.47.209.46,unknown,Home - Radio Edit,Jack Savoretti,Home,spotify:track:30Hc7oVI776PpVgh0g1pNE,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-10-15T17:04:04Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",197373,AT,62.47.209.46,unknown,Just Like A Child,James Morrison,Just Like A Child,spotify:track:63hpztzIrhGS6iPNe1r0qV,,,,fwdbtn,trackdone,True,0.0,False,0,False";;;;;
2015-10-15T20:14:15Z,resi_maresi,Windows 10 (10.0.10240; x64),1021,AT,212.197.140.120,unknown,Guns for Hands,Twenty One Pilots,three songs,spotify:track:6TrE9xBB9qJH6jMBSV1o95,,,,appload,endplay,True,1.0,False,0,False;;;;
2015-10-19T20:01:38Z,resi_maresi,Windows 10 (10.0.10240; x64),32450,AT,91.114.168.150,unknown,Chandelier - Acoustic Version,Bonfire City,Chandelier,spotify:track:3492grpbzrzQUSOooyZ8lI,,,,clickrow,endplay,True,1.0,False,0,False;;;;
2015-10-19T20:12:23Z,resi_maresi,Windows 10 (10.0.10240; x64),192013,AT,91.114.168.150,unknown,Strange Fruit,Billie Holiday,The Complete Commodore/Decca Masters,spotify:track:0iYWtWNtQRUlSZDESD5cnK,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-10-19T20:44:41Z,resi_maresi,Windows 10 (10.0.10240; x64),337226,AT,91.114.168.150,unknown,County Line,Cass McCombs,Wit's End,spotify:track:1aVPslC1gwIhYacWIhMcnP,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-10-19T20:48:45Z,resi_maresi,Windows 10 (10.0.10240; x64),244133,AT,91.114.168.150,unknown,Falling Slowly,Glen Hansard,Music From The Motion Picture Once,spotify:track:6EIVLz5xM1xE29r0OmIkWt,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2015-10-21T18:57:39Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",114826,AT,80.121.8.37,unknown,Dreaming of Fiji,Philip Glass,The Truman Show,spotify:track:5lRT2FSv3uu05qbvOkTEFf,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
2015-10-21T20:29:35Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,80.121.8.37,unknown,Falling Slowly,Glen Hansard,Music From The Motion Picture Once,spotify:track:6EIVLz5xM1xE29r0OmIkWt,,,,appload,endplay,True,1.0,False,0,False;;;;
"2015-10-22T17:15:06Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",417915,AT,93.82.157.30,unknown,The Journey to the Grey Havens (feat. Sir James Galway),Howard Shore,The Lord of the Rings - The Return of the King - The Complete Recordings,spotify:track:6caCfb9Hg5NlUfXg9nRSnm,,,,appload,trackdone,True,0.0,False,0,False";;;;;
2015-10-27T19:23:37Z,resi_maresi,Windows 10 (10.0.10240; x64),165995,AT,91.114.170.251,unknown,Pinô,Otto A. Totland,Pinô,spotify:track:2Ai5UUXyxaulVbompgrzlo,,,,clickrow,trackdone,True,0.0,False,0,False;;;;
2015-10-27T19:29:26Z,resi_maresi,Windows 10 (10.0.10240;" x64),216800,AT,91.114.170.251,unknown,Bars of St Bride´s,Björn J:son Lindh Staffan Scheja,""Spirits of Europa, Opus II"",spotify:track:00wQLlYUQel6USrTVTOaRj,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
2015-10-27T19:39:57Z,resi_maresi,Windows 10 (10.0.10240;" x64),180546,AT,91.114.170.251,unknown,""Waltzes, Op. 69, B. 35: No. 1 in A-Flat Major, """"L'adieu"""". Lento"",Frédéric Chopin,Chopin: The Essentials,spotify:track:4dozRppPpiRmPags4Et2CE,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
2015-10-27T20:06:32Z,resi_maresi,Windows 10 (10.0.10240; x64),119680,AT,91.114.170.251,unknown,Subtle The Sum,Goldmund,The Malady Of Elegance,spotify:track:6kssT5a59oQ2cUOzsTsDtP,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-10-27T20:39:55Z,resi_maresi,Windows 10 (10.0.10240; x64),281120,AT,91.114.170.251,unknown,Threnody,Goldmund,The Malady Of Elegance,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2015-10-29T17:27:36Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",194840,AT,93.82.155.246,unknown,Ragamuffin,Michael Hedges,Pure Michael Hedges,spotify:track:60DnPnqDqFSSRuv2q3ed01,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-11-01T15:31:07Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",0,AT,80.121.9.207,unknown,Madrid,Stefano Barone,Danze Altalenanze,spotify:track:6EzLCAhkwLjlub35Q3Irai,,,,appload,endplay,True,1.0,False,0,False";;;;;
2015-11-02T16:35:43Z,resi_maresi,Windows 10 (10.0.10240;" x64),12084,AT,80.121.93.197,unknown,""Cute Without the """"E"""" (Cut From the Team)"",Taking Back Sunday,Tell All Your Friends (Re-Issue),spotify:track:1aYWQrIT8XPdtV4hhUjczN,,,,backbtn,trackdone,True,0.0,False,0,False";;;;
2015-11-02T17:10:38Z,resi_maresi,Windows 10 (10.0.10240; x64),190173,AT,80.121.93.197,unknown,Lifestyles of the Rich & Famous,Good Charlotte,The Young and The Hopeless,spotify:track:2g2a5kDeZexbUTD8abcvm6,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-02T17:16:44Z,resi_maresi,Windows 10 (10.0.10240; x64),188840,AT,80.121.93.197,unknown,Flavor Of The Weak,American Hi-Fi,American Hi-Fi,spotify:track:5hz3YCeenldfaaFucR2ONt,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-02T17:26:31Z,resi_maresi,Windows 10 (10.0.10240;" x64),197640,AT,80.121.93.197,unknown,I'd Do Anything,Simple Plan,""No Pads, No Helmets...Just Balls"",spotify:track:5KCPpfk3qfw2Gd9DRMCq8Y,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
"2015-11-04T17:23:04Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",188840,AT,213.240.118.98,unknown,Flavor Of The Weak,American Hi-Fi,American Hi-Fi,spotify:track:5hz3YCeenldfaaFucR2ONt,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
2015-11-08T10:25:49Z,resi_maresi,Windows 10 (10.0.10240; x64),3040,AT,93.82.155.113,unknown,Sydney,Halifax,Punk the Clock,spotify:track:090deDIxzlgMyqQjTE8kRo,,,,fwdbtn,fwdbtn,True,1.0,False,0,False;;;;
2015-11-08T10:55:10Z,resi_maresi,Windows 10 (10.0.10240; x64),168254,AT,93.82.155.113,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-08T10:55:33Z,resi_maresi,Windows 10 (10.0.10240; x64),3180,AT,93.82.155.113,unknown,Ocean Avenue,Yellowcard,Ocean Avenue,spotify:track:23oxJmDc1V9uLUSmN2LIvx,,,,fwdbtn,fwdbtn,True,1.0,False,0,False;;;;
2015-11-08T11:11:07Z,resi_maresi,Windows 10 (10.0.10240; x64),192826,AT,93.82.155.113,unknown,When Your Heart Stops Beating,+44,When Your Heart Stops Beating,spotify:track:73lFmJHGQ8UtesyCEHJnwJ,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-08T14:06:36Z,resi_maresi,Windows 10 (10.0.10240; x64),235534,AT,93.82.155.113,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-08T14:21:03Z,resi_maresi,Windows 10 (10.0.10240;" x64),264946,AT,93.82.155.113,unknown,""Concerto No. 4 in A Major, BWV 1055: I. Allegro"",Johann Sebastian Bach,Bach: Harpsichord Concertos Nos. 1-7,spotify:track:3hF18Jp3r6KCyJTnOuJlu6,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
2015-11-09T19:22:16Z,resi_maresi,Windows 10 (10.0.10240; x64),233093,AT,213.240.71.226,unknown,Punk Rock Princess,Something Corporate,Played In Space: The Best of Something Corporate,spotify:track:4eWwkTb4nSPS08qWVEXEqF,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-09T19:55:44Z,resi_maresi,Windows 10 (10.0.10240;" x64),2140,AT,213.240.71.226,unknown,""Swing, Swing"",The All-American Rejects,The All-American Rejects,spotify:track:2AxlOXHia0PzgHDI6SrsW2,,,,fwdbtn,fwdbtn,True,1.0,False,0,False";;;;
2015-11-09T20:11:48Z,resi_maresi,Windows 10 (10.0.10240; x64),1260,AT,213.240.71.226,unknown,Somewhere On Fullerton,Allister,Drive Thru Records Greatest Hits,spotify:track:6M5Z7MoEd7baVkblEuuQDO,,,,fwdbtn,fwdbtn,True,1.0,False,0,False;;;;
2015-11-13T19:41:46Z,resi_maresi,Windows 10 (10.0.10240; x64),202720,AT,62.46.158.189,unknown,Hit Or Miss,New Found Glory,New Found Glory - 10th Anniversary Edition,spotify:track:08zTY1Dy1a2RN9Wvv3YuB2,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-15T19:06:20Z,resi_maresi,Windows 10 (10.0.10240; x64),263809,AT,212.197.163.61,unknown,Landfill,Daughter,His Young Heart,spotify:track:0v51xNSZkeHzRDBirv6KPv,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-16T19:03:10Z,resi_maresi,Windows 10 (10.0.10240; x64),280506,AT,80.121.8.174,unknown,Tomorrow,Daughter,If You Leave,spotify:track:5CEg8rDHioM9aJpf5mVpf6,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-22T13:32:36Z,resi_maresi,Windows 10 (10.0.10240; x64),220447,AT,80.121.13.34,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-11-22T20:37:51Z,resi_maresi,Windows 10 (10.0.10240; x64),250754,AT,80.121.13.34,unknown,Never Gonna Change,BROODS,Broods,spotify:track:4dIiT84Xqyzbzuj4ukNyDK,,,,clickrow,trackdone,True,0.0,False,0,False;;;;
2015-11-29T09:38:17Z,resi_maresi,Windows 10 (10.0.10240; x64),147407,AT,91.114.172.64,unknown,The Heart Wants What It Wants,Selena Gomez,For You,spotify:track:7pJgjBf82BrUQ3z7HdQvW1,,,,trackdone,fwdbtn,True,1.0,False,0,False;;;;
2015-11-29T09:47:15Z,resi_maresi,Windows 10 (10.0.10240;" x64),204245,AT,91.114.172.64,unknown,Six Feet Under The Stars (Acoustic),All Time Low,""So Wrong, It's Right (Deluxe Version)"",spotify:track:32zTrU13WFPoWoPv0wKuXM,,,,fwdbtn,trackdone,True,0.0,False,0,False";;;;
2015-12-02T19:29:27Z,resi_maresi,Windows 10 (10.0.10240; x64),203352,AT,213.240.112.76,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-12-02T19:45:00Z,resi_maresi,Windows 10 (10.0.10240; x64),169299,AT,213.240.112.76,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2015-12-17T16:46:28Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,213.240.112.73,unknown,,,,,,,,appload,endplay,True,1.0,False,0,False;;;;
2015-12-23T19:30:44Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,62.46.98.60,unknown,HEAVEN,Troye Sivan,Blue Neighbourhood,spotify:track:6APP8FINyjcAZSjCabXjtj,,,,appload,endplay,True,1.0,False,0,False;;;;
2015-12-23T20:53:54Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,62.46.98.60,unknown,HEAVEN,Troye Sivan,Blue Neighbourhood,spotify:track:6APP8FINyjcAZSjCabXjtj,,,,appload,endplay,True,1.0,False,0,False;;;;
2016-01-09T23:44:54Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,212.197.137.221,unknown,HEAVEN,Troye Sivan,Blue Neighbourhood,spotify:track:6APP8FINyjcAZSjCabXjtj,,,,appload,endplay,True,1.0,False,0,False;;;;
"2016-01-10T20:03:17Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",254800,AT,212.197.140.168,unknown,More Than Letters,Benjamin Francis Leftwich,A Million Miles Out,spotify:track:3bHpHX9WC30ZhCjtHb1zWt,,,,fwdbtn,trackdone,True,0.0,False,0,False";;;;;
"2016-01-10T21:39:29Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",184440,AT,212.197.140.168,unknown,1234,Feist,1234,spotify:track:4nMgSqqIJXhFmGVJRYBUxA,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2016-01-10T22:11:06Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",180386,AT,212.197.140.168,unknown,Unluck,James Blake,James Blake,spotify:track:1dMwKDZfVd2F74bnmJCySs,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2016-01-10T22:16:09Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",14818,AT,212.197.140.168,unknown,Bigmouth Strikes Again - 2011 Remaster,The Smiths,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,fwdbtn,True,1.0,False,0,False";;;;;
2016-01-13T23:08:35Z,resi_maresi,Windows 10 (10.0.10240; x64),0,AT,91.113.67.212,unknown,HEAVEN,Troye Sivan,Blue Neighbourhood,spotify:track:6APP8FINyjcAZSjCabXjtj,,,,appload,endplay,True,1.0,False,0,False;;;;
2016-01-14T17:32:02Z,resi_maresi,Windows 10 (10.0.10240; x64),170856,AT,88.117.120.129,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
"2016-01-16T14:56:49Z,resi_maresi,""Android OS 5.0 API 21 (samsung, SM-G900F)"",147280,AT,91.114.170.26,unknown,Hymn of Echoes,Anders Hillborg,Roots,spotify:track:68umryEp6c0iYerMXllZRw,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
2016-01-16T16:48:30Z,resi_maresi,Windows 10 (10.0.10240; x64),199546,AT,91.114.170.26,unknown,Two Loves,Alan Silvestri,The Walk (Original Motion Picture Soundtrack),spotify:track:0AE7HvW4tTLvajXI5R5UJf,,,,appload,trackdone,True,0.0,False,0,False;;;;
2016-01-16T17:10:31Z,resi_maresi,Windows 10 (10.0.10240; x64),123428,AT,91.114.170.26,unknown,Intro,Dexter Britain,Till We Meet Again (Music From The Motion Picture),spotify:track:0VSJQ4wqrTcmGhzUznxuWW,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T18:10:17Z,resi_maresi,Windows 10 (10.0.10240; x64),271480,AT,91.114.170.26,unknown,The Gravel Road,James Newton Howard,The Village Original Soundtrack,spotify:track:5k0BI2qWqutKAV6iV0ggkF,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T18:12:42Z,resi_maresi,Windows 10 (10.0.10240; x64),144400,AT,91.114.170.26,unknown,I Am Malala,Thomas Newman,He Named Me Malala (Original Motion Picture Soundtrack),spotify:track:3GwDUiswDoREtnHGgNZkzn,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T18:27:07Z,resi_maresi,Windows 10 (10.0.10240; x64),189986,AT,91.114.170.26,unknown,Open Source,Pedro Bromfman,Deep Web (Original Motion Picture Soundtrack),spotify:track:5Db8MFC2qFB30klZAxJLDh,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T18:38:06Z,resi_maresi,Windows 10 (10.0.10240; x64),177106,AT,91.114.170.26,unknown,Neil Armstrong,Marco Beltrami,The Fantastic Four (Original Motion Picture Soundtrack),spotify:track:6k5hFBBhy8WjczNG8IRwMU,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T18:43:58Z,resi_maresi,Windows 10 (10.0.10240; x64),219786,AT,91.114.170.26,unknown,Like Home,Trent Reznor,Gone Girl (Soundtrack from the Motion Picture),spotify:track:6zfemsViILZb7TGKVY63M4,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-16T22:29:55Z,resi_maresi,Windows 10 (10.0.10240; x64),109539,AT,91.114.170.26,unknown,Solomon,Hans Zimmer,12 Years A Slave (Music From and Inspired by the Motion Picture),spotify:track:2TTwSbzdUsJPKioJ868N9D,,,,trackdone,endplay,True,1.0,False,0,False;;;;
2016-01-17T09:44:14Z,resi_maresi,Windows 10 (10.0.10240;" x64),180546,AT,213.240.113.150,unknown,""Waltzes, Op. 69, B. 35: No. 1 in A-Flat Major, """"L'adieu"""". Lento"",Frédéric Chopin,Chopin: The Essentials,spotify:track:4dozRppPpiRmPags4Et2CE,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
2016-01-17T09:53:14Z,resi_maresi,Windows 10 (10.0.10240; x64),323933,AT,213.240.113.150,unknown,Le onde,Ludovico Einaudi,Ludovico Einaudi: Le onde,spotify:track:6sEz1Cd0HVXRXuvIw9zAmK,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T10:04:23Z,resi_maresi,Windows 10 (10.0.10240; x64),227639,AT,213.240.113.150,unknown,Ambre,Nils Frahm,Wintermusik,spotify:track:0suQ6B8Bsp0tFuCXx652Az,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T11:51:32Z,resi_maresi,Windows 10 (10.0.10240; x64),357706,AT,213.240.113.150,unknown,Nuvole bianche,Ludovico Einaudi,Una mattina,spotify:track:0vXf5zT0nkAvul9bG4CDAY,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T12:41:41Z,resi_maresi,Windows 10 (10.0.10240; x64),19323,AT,213.240.113.150,unknown,Make You Love Me,Troye Sivan,The June Haverly EP,spotify:track:21J33lmSIJG3ahOPTkK78d,,,,trackdone,fwdbtn,True,1.0,False,0,False;;;;
2016-01-17T12:49:51Z,resi_maresi,Windows 10 (10.0.10240; x64),233822,AT,213.240.113.150,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T14:41:26Z,resi_maresi,Windows 10 (10.0.10240; x64),276794,AT,213.240.113.150,unknown,To the Sky (Moderate),Dirk Maassen,The Sitting Room Piano (Chapter I),spotify:track:71pCkKd9FwWQSgJIuPmrDt,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T19:44:38Z,resi_maresi,Windows 10 (10.0.10240; x64),129773,AT,213.240.113.150,unknown,Time Spent,Deaf Center,Owl Splinters,spotify:track:3ZLzPbSOw4OfVqa5zyEWCu,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-17T19:56:51Z,resi_maresi,Windows 10 (10.0.10240; x64),149991,AT,213.240.113.150,unknown,Chord Left,Agnes Obel,Aventine,spotify:track:53pUvuojWWNx0VWfPa7iwk,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-18T19:15:16Z,resi_maresi,Windows 10 (10.0.10240;" x64),93600,AT,91.113.67.16,unknown,""Falling, Catching"",Agnes Obel,Philharmonics,spotify:track:2YZ9CwBoHQ78zyLcJwYS2C,,,,trackdone,trackdone,True,0.0,False,0,False";;;;
2016-01-18T20:20:28Z,resi_maresi,Windows 10 (10.0.10240; x64),129646,AT,91.113.67.16,unknown,Make You Love Me,Troye Sivan,The June Haverly EP,spotify:track:21J33lmSIJG3ahOPTkK78d,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2016-01-18T20:27:58Z,resi_maresi,Windows 10 (10.0.10240; x64),224574,AT,91.113.67.16,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
