endTime,artistName,trackName,msPlayed
2023-02-28 16:12,Mikky Ekko,"Who Are You, Really?",147000
2023-02-28 16:25,Car Seat Headrest,Beach Life-In-Death,798692
2023-02-28 16:33,Knuckle Puck,Untitled,471660
2023-02-28 16:38,Manchester Orchestra,April Fool,261440
2023-02-28 16:46,Car Seat Headrest,It's Only Sex,283000
2023-02-28 16:49,Stop Light Observations,h d w g h ?,229243
2023-02-28 16:54,Rich People,Common Sound,291599
2023-02-28 16:57,Hot Mulligan,Dary,161466
2023-02-28 17:00,Sorority Noise,Using,164373
2023-02-28 17:02,Mitski,A Pearl,156145
2023-02-28 17:05,Phoebe Bridgers,Kyoto,184524
2023-02-28 17:09,North Bloom,"Wannabe, Pt. 2",204461
2023-02-28 17:14,Strangeness in Proportion,Slightly Burnt Coil,335936
2023-02-28 17:18,Miracle Musical,Murders,222985
2023-02-28 17:21,Bayside,Mona Lisa,198647
2023-02-28 17:25,cleopatrick,chromeo,215040
2023-02-28 17:31,Oketo,Like a Child,347493
2023-02-28 17:34,Malibu '92,Burn,209946
2023-02-28 17:37,Gerard Way,Baby You're a Haunted House,166361
2023-02-28 17:41,Bad Suns,Off She Goes,236440
2023-02-28 17:46,MGMT,Little Dark Age,299960
2023-02-28 17:47,The Ghost Club,Antique,30282
2023-02-28 18:34,Tiny Moving Parts,Bloody Nose,651
2023-02-28 18:34,Tiny Moving Parts,Bloody Nose,1767
2023-02-28 18:34,Tiny Moving Parts,Bloody Nose,23
2023-02-28 18:34,Tiny Moving Parts,Bloody Nose,950
2023-02-28 18:34,YUNGBLUD,Die A Little,906
2023-02-28 18:34,The Maine,I'm Sorry,23
2023-02-28 18:34,Have Mercy,Let's Talk About Your Hair,3898
2023-02-28 18:34,Tigers Jaw,I Envy Your Apathy,962
2023-02-28 18:34,Aaron West and The Roaring Twenties,Runnin' Toward the Light,1020
2023-02-28 18:34,Queen,Don't Stop Me Now - Remastered 2011,23
2023-02-28 18:34,Neck Deep,In Bloom,2116
2023-02-28 18:34,Can't Swim,Hell in a Handbasket,1335
2023-02-28 18:34,Harry Styles,Golden,642
2023-02-28 18:35,Emma Blackery,Take Me Out,641
2023-02-28 18:35,The Maine,Blood Red (Acoustic),4481
2023-02-28 18:35,All Time Low,"So Long, And Thanks For All The Booze",23
2023-02-28 18:35,The Maine,I Want You,1060
2023-02-28 18:35,Four Year Strong,We All Float Down Here,1524
2023-02-28 18:35,State Champs,Secrets (Acoustic Version),561
2023-02-28 18:38,Neck Deep,Kali Ma,170796
2023-02-28 18:40,Happy.,Don't Overdose and Drive,160682
2023-02-28 18:44,Stand Atlantic,Hate Me (Sometimes),233453
2023-02-28 18:48,Stand Atlantic,Coffee at Midnight,224866
2023-02-28 18:51,Real Friends,Me First,193280
2023-02-28 18:53,girlfriends,Jessica,10118
2023-02-28 18:53,Royal & the Serpent,FUCKBOI REJECTS,127339
2023-02-28 18:55,Modern Baseball,Mass,104598
2023-02-28 18:57,The Menzingers,After the Party,92898
2023-02-28 18:59,Sundressed,So Poetic,138235
2023-02-28 23:03,Sundressed,So Poetic,49561
2023-02-28 23:06,Anarbor,You And I,177760
2023-02-28 23:08,Local News Legend,Bikes & Bonfires,66001
2023-03-01 00:18,The Hyperfixation,S1E3 - 3. Death Stranding by Hideo Kojima w/ Kingdom !,1848160
2023-03-01 00:18,The Hyperfixation,S1E3 - 3. Death Stranding by Hideo Kojima w/ Kingdom !,116
2023-03-01 07:54,Bearings,Eyes Closed,201625
2023-03-01 07:55,Zolita,Holy,51214
2023-03-01 11:26,Zolita,Holy,15877
2023-03-01 11:26,Daisy the Great,The Record Player Song,567
2023-03-01 11:26,Cavetown,Sweet Tooth,902
2023-03-01 11:29,Ratwyfe,Let's B Goblins!,171955
2023-03-01 11:30,Clown Gown,Mushroom Song,101040
2023-03-01 11:34,Cavetown,Fool,233785
2023-03-01 11:39,Radical Face,"Welcome Home, Son",287634
2023-03-01 11:42,Cavetown,Devil Town,179955
2023-03-01 11:48,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),343049
2023-03-02 16:18,Zeit für Zimt ,"Eine Bruchbude, einige Morde und die Lochis (Der Geisterboy 1/2), #1",6015500
2023-03-02 16:24,The Wombats,Curveballs,219613
2023-03-02 16:28,Steph Barrak,Drift With It,246866
2023-03-02 23:31,The Hyperfixation,S1E6 - 5. The Land by Aleron Kong w/ Luis Robles,1008840
2023-03-03 08:45,Real Friends,Scared To Be Alone,121030
2023-03-03 10:15,Real Friends,Scared To Be Alone,73230
2023-03-03 10:16,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",26820
2023-03-03 10:16,Troye Sivan,DKLA,2550
2023-03-03 10:19,YUNGBLUD,Psychotic Kids,167066
2023-03-03 12:37,Have Mercy,Smoke And Lace,231343
2023-03-03 19:57,The Hyperfixation,S2E4 - S2E4 - Dadaism - Art History w/ JWx !,164600
2023-03-04 19:19,Ellie Dixon,Green Grass,173360
2023-03-04 21:00,Flower Face,Spiracle,179815
2023-03-04 21:03,Clairo,Sofia,188386
2023-03-04 21:07,Winnetka Bowling League,CVS,209173
2023-03-04 21:11,Cavetown,Green,270429
2023-03-04 21:13,Scruffpuppie,An Art Gallery Could Never Be as Magnificent as You,123342
2023-03-04 21:17,Tonight Alive,The Other Side,220320
2023-03-04 21:20,The Greeting Committee,Elise,5293
2023-03-04 21:20,Orla Gartland,oh GOD,167939
2023-03-04 21:23,Patrick Watson,Je te laisserai des mots,160853
2023-03-04 21:25,Pomme,soleil soleil,157866
2023-03-04 21:30,Lana Del Rey,Happiness is a butterfly,272485
2023-03-04 21:34,SYML,Where's My Love - Acoustic,239880
2023-03-04 21:38,Coldplay,Sparks,227093
2023-03-04 21:42,awfultune,lvr boy,295751
2023-03-04 21:45,Stephen Sanchez,Until I Found You,176666
2023-03-04 21:48,Camille Saint-Saëns,The Swan,174333
2023-03-04 21:52,Taylor Swift,cardigan,239560
2023-03-04 21:56,Cigarettes After Sex,Sunsetz,215150
2023-03-04 21:59,Novo Amor,State Lines,208653
2023-03-04 22:05,Grissini Project,Merry Go Round of Life (From Howl's Moving Castle Original Motion Picture Soundtrack),342872
2023-03-04 22:10,Sufjan Stevens,Fourth of July,279316
2023-03-04 22:15,Winter Aid,The Wisp Sings,313252
2023-03-04 22:20,Patrick Watson,Sit Down Beside Me,272466
2023-03-04 22:24,Sufjan Stevens,Visions of Gideon,247808
2023-03-04 22:26,Imaginary Future,Feels Like We Only Go Backwards,159628
2023-03-04 22:30,SYML,I Wanted to Leave,203911
2023-03-04 22:35,Billie Marten,She Dances,283393
2023-03-04 22:38,Novo Amor,Repeat Until Death,234080
2023-03-04 22:43,Novo Amor,Anchor,257533
2023-03-04 22:47,Billie Marten,Vanilla Baby,255426
2023-03-04 22:50,Bruno Major,Nothing,162797
2023-03-04 22:54,Sleeping At Last,Hearing,248635
2023-03-04 22:56,Dario Marianelli,"Stars and Butterflies - From ""Pride & Prejudice"" Soundtrack",118986
2023-03-04 22:59,Taylor Swift,willow,214706
2023-03-05 10:07,Ruth B.,Lost Boy,70650
2023-03-05 10:10,Cigarettes After Sex,Sunsetz,215150
2023-03-05 10:14,The Paper Kites,Bloom - Bonus Track,210080
2023-03-05 10:16,Lyn Lapid,In My Mind,162794
2023-03-05 10:21,Lord Huron,Ends of the Earth,284146
2023-03-05 10:24,The Mountain Goats,No Children,168306
2023-03-05 10:26,Penelope Scott,Sweet Hibiscus Tea,145300
2023-03-05 10:29,mimi bay,I Will Be Okay,125200
2023-03-05 10:33,Cavetown,Talk to Me,277327
2023-03-05 10:37,The Paper Kites,Featherstone,229626
2023-03-05 10:41,John Vincent III,Next to You,256520
2023-03-05 10:44,Gia Margaret,Smoke - Acoustic,152320
2023-03-05 10:46,Adventure Time,Monster (feat. Olivia Olson & Half Shy),99015
2023-03-05 10:50,Sufjan Stevens,Fourth of July,279316
2023-03-05 10:55,Fundamentally Sound,Iscariot,272546
2023-03-05 10:59,Sufjan Stevens,Mystery of Love,248960
2023-03-05 11:02,dodie,Ready Now,181969
2023-03-05 11:05,Edith Whiskers,Home,195358
2023-03-05 11:09,Hozier,Like Real People Do,198029
2023-03-05 11:11,The Happy Fits,The Garden,165773
2023-03-05 11:15,Lord Huron,The Night We Met,208211
2023-03-05 11:17,Steven Universe,Love Like You (feat. Rebecca Sugar) - End Credits,143629
2023-03-05 11:20,Khai,Do You Go Up,193000
2023-03-05 11:23,Matt Maeson,Giants,146346
2023-03-05 11:27,The Paper Kites,Woodland,231586
2023-03-05 11:30,Claire Rosinkranz,Frankenstein,202248
2023-03-05 11:33,Carpenters,Top Of The World,179173
2023-03-05 11:37,Addison Grace,Sugar Rush,246341
2023-03-05 11:40,The Walters,I Love You So,160239
2023-03-05 11:44,KALEO,All the Pretty Girls,269893
2023-03-05 11:45,Air Supply,All Out of Love,65388
2023-03-05 12:17,TALK,Run Away to Mars,213753
2023-03-05 12:20,Tom Rosenthal,There Is a Dark Place,214000
2023-03-05 12:24,Novo Amor,Anchor,257533
2023-03-05 12:28,Sammy Copley,Good Lie,182149
2023-03-05 12:31,Jack Stauber,Buttercup,208026
2023-03-05 12:35,Powfu,death bed (coffee for your head),4400
2023-03-05 12:35,Charlie Burg,I Don't Wanna Be Okay Without You,243796
2023-03-05 12:38,The Maine,If Your Light Goes Out,177101
2023-03-05 12:40,Bruno Major,She Chose Me,139960
2023-03-05 12:44,dodie,Human,202721
2023-03-05 12:48,Charlie Burg,Lovesong (The Way) [feat. Bluets],239523
2023-03-05 12:52,Cavetown,Lemon Boy,272902
2023-03-05 12:57,Novo Amor,Anchor,257533
2023-03-05 13:00,Joey Pecoraro,Glory Days,207272
2023-03-05 13:02,Adventure Time,Island Song (Come Along with Me) [feat. Ashley Eriksson],108721
2023-03-05 13:05,Tessa Violet,Interlude III,169723
2023-03-05 13:08,Stephen Sanchez,Until I Found You,176666
2023-03-05 13:09,Louie Zong,Ghost Choir,97842
2023-03-05 23:32,The Hyperfixation,S1E6 - 5. The Land by Aleron Kong w/ Luis Robles,902280
2023-03-06 10:37,Penelope Scott,Sweet Hibiscus Tea,145300
2023-03-06 10:40,Tessa Violet,Bad Ideas,179173
2023-03-06 11:00,Sufjan Stevens,Fourth of July,260555
2023-03-06 11:04,Sly Withers,Cracks,207360
2023-03-06 11:08,Antarctigo Vespucci,I See Failure,235215
2023-03-06 11:11,Stand Atlantic,Lavender Bones,204253
2023-03-06 11:15,FIDLAR,40Oz. on Repeat,233026
2023-03-06 11:18,FIDLAR,West Coast,202573
2023-03-06 12:10,Nothing But Thieves,Amsterdam,272240
2023-03-06 12:13,Ali Barter,Ur A Piece Of Shit,202146
2023-03-06 12:17,Microwave,Part of It,194153
2023-03-06 12:24,Keala Settle,This Is Me,2626
2023-03-06 12:27,Covey,Cut On The Crease,187853
2023-03-06 12:32,Nothing But Thieves,Soda,236306
2023-03-06 12:36,Foals,Everytime,242213
2023-03-06 12:39,Citizen,Roam The Room,179638
2023-03-06 12:42,Olivia Rodrigo,good 4 u,178146
2023-03-06 12:45,The Front Bottoms,The Feud,194820
2023-03-06 12:49,All Time Low,Paint You Wings,0
2023-03-06 12:49,Modern Baseball,Pothole,35547
2023-03-06 12:49,The Maine,Into Your Arms (Acoustic),1041
2023-03-06 12:49,Tiny Moving Parts,Hallmark,1311
2023-03-06 12:49,ROAM,Tell Me,4064
2023-03-06 12:49,Troye Sivan,SUBURBIA,23
2023-03-06 12:49,Matt Maeson,I Just Don't Care That Much,2640
2023-03-06 12:49,Stand Atlantic,bloodclot,200952
2023-03-06 12:49,Boston Manor,Lead Feet,2165
2023-03-06 12:53,Tiny Moving Parts,Good Enough,192720
2023-03-06 12:59,Tiny Moving Parts,Hallmark,111370
2023-03-06 13:00,Cigarettes After Sex,Sunsetz,84642
2023-03-06 13:01,Louie Zong,Ghost Duet,60004
2023-03-06 13:03,d4vd,Here With Me,81266
2023-03-06 13:03,Vance Joy,Riptide,2260
2023-03-06 13:03,Mother Mother,Ghosting,2130
2023-03-06 13:05,Beach Bunny,Cloud 9,147350
2023-03-06 13:07,Mindless Self Indulgence,Molly,104880
2023-03-06 13:11,Will Wood and the Tapeworms,"Thermodynamic Lawyer Esq, G.F.D.",219640
2023-03-06 13:13,WHOKILLEDXIX,spy?,153921
2023-03-06 13:18,Brad stank,Flirting in Space,257764
2023-03-06 13:41,Cafuné,Tek It,191823
2023-03-06 13:44,Lovejoy,Privately Owned Spiral Galaxy,170739
2023-03-06 13:49,Cavetown,Home,269897
2023-03-06 13:56,Ricky Montgomery,Get Used to It,235333
2023-03-06 13:59,Vacations,Young,189160
2023-03-06 14:01,framed,uhh,83947
2023-03-06 14:05,Culi.,Acid Tears,252879
2023-03-06 14:06,03 Greedo,Substance,64041
2023-03-06 14:07,jagger finn,Vas,90323
2023-03-06 14:10,Ali.Akbar14,We'll Meet Again,139975
2023-03-06 14:12,Lemon Demon,Two Trucks,33820
2023-03-06 14:12,Imaginary Ambition,Take Five but it's Song of Storms,119310
2023-03-06 14:15,Waterparks,Turbulent,162577
2023-03-06 14:19,Demise.,A New Kind of Love,226574
2023-03-06 14:21,Vierre Cloud,moment,129543
2023-03-06 14:24,Ollie MN,Please Never Fall in Love Again,154000
2023-03-06 14:27,Clairo,Sofia,188386
2023-03-06 14:31,The Neighbourhood,Pretty Boy,234093
2023-03-06 14:33,Mother Mother,Dirty Town,152800
2023-03-06 14:35,The Clean Tramps,Warm Bodies,134530
2023-03-06 14:37,Lincoln,Saint Bernard,103343
2023-03-06 14:40,Beach Bunny,Sports,164165
2023-03-06 14:42,framed,uhh (Speed up),112924
2023-03-06 14:53,Ghost,Nocturnal Me,50822
2023-03-06 14:53,Green Day,"Fire, Ready, Aim",2080
2023-03-06 14:56,Tally Hall,The Bidding,160613
2023-03-06 15:00,Sleeping At Last,Two,258609
2023-03-06 15:03,JAWNY,Trigger Of Love,170023
2023-03-06 15:07,The Long Faces,Sum of My Cares,261500
2023-03-06 15:10,Jagwar Twin,Happy Face,169760
2023-03-06 15:11,Alex Lahey,Perth Traumatic Stress Disorder,46521
2023-03-06 15:13,Rare Americans,Hullabaloo,197248
2023-03-06 15:17,Will Wood,"2econd 2ight 2eer (that was fun, goodbye.)",206500
2023-03-06 15:21,Coyote Theory,This Side of Paradise,242010
2023-03-06 15:21,Krystina Alabado,The Story of The Phantom,23135
2023-03-06 15:22,Donna Missal,Hurt By You,3080
2023-03-06 15:25,Confetti,Ghost,169413
2023-03-06 15:27,YUNGBLUD,California,102026
2023-03-06 15:28,YUNGBLUD,original me (feat. dan reynolds of imagine dragons),61050
2023-03-06 15:30,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173
2023-03-06 15:36,Cavetown,Boys Will Be Bugs,329049
2023-03-06 15:39,Arrows in Action,Close Enough,168716
2023-03-06 15:42,Paramore,Misery Business,211520
2023-03-06 15:46,Matt Maeson,Tread On Me,210786
2023-03-06 15:48,Tough On Fridays,Summer,152979
2023-03-06 15:52,Can't Swim,What's Your Big Idea?,193358
2023-03-06 15:54,The Front Bottoms,Be Nice To Me,167306
2023-03-06 15:58,Billie Eilish,Lost Cause,212496
2023-03-06 16:27,Boston Manor,Square One,3690
2023-03-06 16:27,Catie Turner,God Must Hate Me,20113
2023-03-06 16:30,Lomelda,Interstate Vision,162624
2023-03-06 17:16,Beach Bunny,Painkiller,191825
2023-03-07 00:27,The Hyperfixation,S1E6 - 5. The Land by Aleron Kong w/ Luis Robles,1223220
2023-03-07 09:39,Chapel,Don't You Love Me,720
2023-03-07 09:39,New Found Glory,The Enemy,868
2023-03-07 09:39,The Wombats,School Uniforms,685
2023-03-07 09:39,Troye Sivan,SUBURBIA,1918
2023-03-07 09:39,The Wonder Years,Woke Up Older (Acoustic),748
2023-03-07 09:39,The Homeless Gospel Choir,Some People,937
2023-03-07 09:39,Tiny Moving Parts,Volumes,531
2023-03-07 09:39,Matt Maeson,Cliffy,1743
2023-03-07 09:39,The Wrecks,Freaking Out,1396
2023-03-07 09:39,Airways,Me and My Brain,1320
2023-03-07 09:53,The Front Bottoms,I Think Your Nose Is Bleeding,803
2023-03-07 11:17,The Front Bottoms,I Think Your Nose Is Bleeding,233942
2023-03-07 11:30,YUNGBLUD,Psychotic Kids - Unplugged,120297
2023-03-07 11:30,"Now, Now",Dead Oaks,1100
2023-03-07 11:32,Modern Baseball,Broken Cash Machine,109633
2023-03-07 11:35,Knuckle Puck,Indecisive,212460
2023-03-07 11:39,Tiny Moving Parts,Caution,198794
2023-03-07 11:39,Harry Styles,To Be So Lonely,904
2023-03-07 11:39,Cistem Failure,The Hunt,3108
2023-03-07 11:42,"Now, Now",Wolf,796
2023-03-07 11:42,Bon Iver,re:stacks,11917
2023-03-07 11:42,Cistem Failure,Stick Together,971
2023-03-07 11:42,All Time Low,Weightless,1426
2023-03-07 11:42,Chapel,Cindy White,181610
2023-03-07 11:42,The Greatest Bits,Possum Springs,19941
2023-03-07 11:43,Boston Manor,Peach State,7168
2023-03-07 11:43,Modern Baseball,Re-Done,2077
2023-03-07 11:46,Neck Deep,Telling Stories,199241
2023-03-07 11:49,Boston Manor,Forget Me Not,191693
2023-03-07 11:49,Broadside,"I Love You, I Love You. It's Disgusting",5138
2023-03-07 11:51,Royal & the Serpent,FUCKBOI REJECTS,127339
2023-03-07 12:13,Waterparks,Lucky People,172120
2023-03-07 14:01,Beach Bunny,Painkiller,19150
2023-03-07 14:02,Ren,Life Is Funny,5160
2023-03-07 14:02,Waterparks,Lucky People,3484
2023-03-07 14:02,Clairo,Sofia,16240
2023-03-07 14:02,The Wonder Years,We Could Die Like This,1868
2023-03-07 14:05,Waterparks,Lucky People,175198
2023-03-07 14:13,The Wonder Years,We Could Die Like This,218145
2023-03-07 14:14,Descendents,Suburban Home,100600
2023-03-07 14:18,The Wonder Years,Raining in Kyoto,247560
2023-03-07 14:21,Citizen,The Night I Drove Alone,133552
2023-03-07 14:22,The Wonder Years,Came Out Swinging,74332
2023-03-07 14:55,The Wonder Years,Came Out Swinging,170412
2023-03-07 14:58,Stand Atlantic,Silk & Satin,170666
2023-03-07 15:00,My Chemical Romance,Teenagers,161920
2023-03-07 15:04,Gerard Way,Baby You're a Haunted House,166361
2023-03-07 15:09,Stand Atlantic,pity party (feat. Royal & the Serpent),161561
2023-03-07 15:14,Neck Deep,When You Know,189101
2023-03-07 15:29,Broadside,Coffee Talk,101367
2023-03-07 17:15,Broadside,Coffee Talk,2892
2023-03-07 17:15,Every Avenue,Tell Me I'm A Wreck,4600
2023-03-07 17:16,Real Friends,Mess,8353
2023-03-07 17:18,The Maccabees,Toothpaste Kisses,159320
2023-03-07 17:21,Flower Face,Spiracle,179815
2023-03-07 17:23,Sidney Gish,What Do You Want from Me Tonight?,133743
2023-03-07 17:25,State Champs,Criminal,1989
2023-03-07 17:25,Scruffpuppie,An Art Gallery Could Never Be as Magnificent as You,107197
2023-03-07 17:25,Neck Deep,What Took You So Long?,1523
2023-03-07 17:25,Ollie MN,Disappear Daily,4125
2023-03-07 17:25,Cavetown,Fool,2673
2023-03-07 17:28,"Slaughter Beach, Dog",Glowing,168373
2023-03-07 17:31,Dollar Signs,I Hope I Don't Fuck This Up,167205
2023-03-07 17:35,BL,Garden in the Backyard,228253
2023-03-07 18:11,HONNE,Warm on a Cold Night,17502
2023-03-07 18:11,Cavetown,Green,10611
2023-03-07 18:11,Football Club,You Are Everything And I Am Nothing... (bonus),1702
2023-03-07 18:11,Cigarettes After Sex,Sunsetz,1782
2023-03-07 18:11,half•alive,The Fall,6058
2023-03-07 18:18,The Happy Fits,The Garden,165773
2023-03-07 18:26,Phil Collins,On My Way,1698
2023-03-07 18:26,Cavetown,Hug All Ur Friends,22422
2023-03-07 19:09,Sufjan Stevens,Fourth of July,141711
2023-03-08 12:30,Two and a Half Scientists,Sowjetische Panzer in der Frühen Neuzeit ,1286455
2023-03-08 13:51,Sufjan Stevens,Fourth of July,11837
2023-03-08 13:51,BL,Garden in the Backyard,12412
2023-03-08 13:54,MARINA,I Am Not a Robot,215173
2023-03-08 13:55,Paramore,Interlude: I'm Not Angry Anymore,52600
2023-03-08 13:55,Kaden MacKay,Passing Through (Can't the Future Just Wait),955
2023-03-08 13:56,Paramore,Interlude: I'm Not Angry Anymore,52600
2023-03-08 13:57,Kanye West,Ghost Town,8158
2023-03-08 13:57,Kaden MacKay,Passing Through (Can't the Future Just Wait),68714
2023-03-08 13:58,AJR,100 Bad Days,15863
2023-03-08 14:02,San Holo,Lead Me Back,284492
2023-03-08 14:06,Sublab,In My Blood,193432
2023-03-08 14:13,Hammock,Mysterium,431869
2023-03-08 14:17,Sasha Alex Sloan,Ready Yet - San Holo Remix,218746
2023-03-08 14:44,Getter,Release,232800
2023-03-08 14:47,Fossa Beats,I Promise,193696
2023-03-08 14:53,San Holo,surface,362179
2023-03-08 14:54,San Holo,show me,37049
2023-03-08 15:36,The Maine,Sticky,13791
2023-03-08 15:38,Stand Atlantic,hair out,160380
2023-03-08 15:41,Hot Mulligan,*Equip Sunglasses*,166000
2023-03-08 15:44,Sundressed,So Poetic,187795
2023-03-08 15:48,AS IT IS,IDGAF,178560
2023-03-08 15:50,Stand Atlantic,Shh!,158824
2023-03-08 15:53,Happy.,Don't Overdose and Drive,160682
2023-03-08 15:57,The Band Ice Cream,When You Are Not Around,207518
2023-03-08 16:00,Hot Milk,Candy Coated Lie$,177626
2023-03-08 16:01,Machine Gun Kelly,bloody valentine,81977
2023-03-08 16:04,Crooked Teeth,Crawl,210982
2023-03-08 16:08,Stand Atlantic,Eviligo,186818
2023-03-08 16:10,All Time Low,"Dear Maria, Count Me In",8547
2023-03-08 16:17,Stand Atlantic,Chemicals,203556
2023-03-08 16:17,Stand Atlantic,Chemicals,1596
2023-03-08 16:19,Crooked Teeth,Beg,151288
2023-03-08 16:22,The Wonder Years,Sister Cities,181000
2023-03-08 16:25,Makeout,Crazy,150924
2023-03-08 16:27,Stand Atlantic,don't talk [to me],143722
2023-03-08 16:30,Real Friends,From The Outside,185493
2023-03-08 16:33,Sundressed,So Poetic,187795
2023-03-08 16:36,Stand Atlantic,Bullfrog,181386
2023-03-08 17:12,The Story So Far,Out of It,113101
2023-03-08 19:48,The Story So Far,Out of It,46427
2023-03-08 19:54,Hot Milk,Bad Influence,182580
2023-03-08 19:55,Mayday Parade,Jamie All Over,24384
2023-03-08 19:59,The Wonder Years,Raining in Kyoto,247560
2023-03-08 20:02,Stand Atlantic,Chemicals,208394
2023-03-08 20:06,Meet Me @ The Altar,May the Odds Be in Your Favor,237600
2023-03-08 20:15,Real Friends,Nervous Wreck,172063
2023-03-08 20:16,Yours Truly,High Hopes,43326
2023-03-08 22:43,The Hyperfixation,S1E7 - Ep 6. Monster Hunter Series w/ JWx,1081630
2023-03-09 08:04,Tiny Moving Parts,Good Enough,251
2023-03-09 08:04,Tiny Moving Parts,Minnow,1774
2023-03-09 08:04,The Wonder Years,Palm Reader,1107
2023-03-09 08:04,Billie Eilish,bury a friend,0
2023-03-09 08:04,Ed Sheeran,Let It Out,544
2023-03-09 08:04,Nothing But Thieves,Particles,1275
2023-03-09 08:04,Real Friends,Lost Boy,823
2023-03-09 08:04,Bearings,Eyes Closed,5183
2023-03-09 08:04,Emma Blackery,Sucks to Be You,1041
2023-03-09 08:04,Zac Efron,Rewrite The Stars,1116
2023-03-09 08:04,Basement,Blinded Bye - Acoustic,1692
2023-03-09 08:04,Cistem Failure,A Bigger Cage Is Still a Prison,832
2023-03-09 08:04,Citizen,The Summer,1105
2023-03-09 08:08,The Wonder Years,Palm Reader,254965
2023-03-09 08:11,Ed Sheeran,Let It Out,134119
